requirement_id,domain,normalized_requirement,requirement_kind,stage1_status,source_tier,source_file,source_section,source_requirement_ids,decision_id,release_priority,target_master_stage,architecture_ref,db_ref,api_ref,implementation_ref,test_ref,notes
VIS-RESP-002,Visual & interaction,"Responsive 3D framing preserves mascot face/eyes, CTA and nav safe regions; mascot does not scale linearly with viewport width.",CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Responsive handoff,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP11,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-238,REQT-VIS-RESP-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-3D-001,Visual & interaction,3D planning architecture = HYBRID and functional UI must remain usable when realtime 3D is unavailable.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-239,REQT-VIS-3D-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-3D-002,Visual & interaction,Realtime baseline = Three.js + WebGL2-capable web/PWA + glTF 2.0/GLB.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-019,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-240,REQT-VIS-3D-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-3D-003,Visual & interaction,"3D coordinate convention = 1 unit = 1 meter, right-handed glTF, Y-up.",CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-020,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-241,REQT-VIS-3D-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-3D-004,Visual & interaction,Production visual runtime files may be consumed directly only from `08_PRODUCTION_EXPORTS/`.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Final package README,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-242,REQT-VIS-3D-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-3D-005,Visual & interaction,Existing package GLBs are Stage-16 technical/proxy assets and must not be promoted as final production 3D.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Final package audit,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-243,REQT-VIS-3D-005,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-3D-006,Visual & interaction,Final mascot/world production GLBs are external production dependencies; integrate through explicit interfaces and approved fallbacks.,EXTERNAL_DEPENDENCY,EXTERNAL_DEPENDENCY,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Final package audit,,,P0_EXTERNAL_ASSET_WITH_FALLBACK,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-244,REQT-VIS-3D-006,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_ASSET_OR_APPROVED_FALLBACK
VIS-3D-007,Visual & interaction,KTX2 remains optional/unvalidated; compatible non-KTX2 path is current baseline.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-023,DEFERRED_OPTIONAL,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-245,REQT-VIS-3D-007,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=OPTIONAL_DISABLED_BY_DEFAULT
VIS-3D-008,Visual & interaction,"LOD, memory and file-size numeric budgets are not benchmark-certified; no measured performance claim may be invented.",DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-021/022/024,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-246,REQT-VIS-3D-008,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-3D-009,Visual & interaction,Numeric camera/FOV/safe-zone and runtime-lighting values remain tuning items; use current framing/lighting specs as baseline.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-025/026,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-247,REQT-VIS-3D-009,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-ASSET-001,Visual & interaction,Old schematic Happy/Coma mascot fallbacks are deprecated; canonical-derived v2 fallbacks are current.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/CURRENT_PROJECT_APPROVAL_STATUS_v2.0.md,Current approval,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-248,REQT-VIS-ASSET-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-ASSET-002,Visual & interaction,Approved Pulkovo Home Day v2 fallback is current.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/CURRENT_PROJECT_APPROVAL_STATUS_v2.0.md,Current approval,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-249,REQT-VIS-ASSET-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-QA-001,Visual & interaction,Current Golden Screen set contains 17 v2 references: 15 mobile and 2 desktop.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/CURRENT_PROJECT_APPROVAL_STATUS_v2.0.md,Current remediation,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-250,REQT-VIS-QA-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-QA-002,Visual & interaction,Golden Screens are visual regression references and do not replace functional/performance runtime tests.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/README_FINAL_PACKAGE_v2.0.md,Visual QA / final audit,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-251,REQT-VIS-QA-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-RIGHTS-001,Visual & interaction,Legal/brand/license/provenance workflow is WAIVED_NON_BLOCKING for project progression; this is not independent legal clearance.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §1,,OD-015/032,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP01,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-252,REQT-VIS-RIGHTS-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-PERF-001,Visual & interaction,Physical-device Stage-16 validation is WAIVED_NON_BLOCKING; no measured FPS/memory/load claim is authorized.,CURRENT_VISUAL,RESOLVED_BY_OWNER,1,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §4,,OD-024,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-253,REQT-VIS-PERF-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-ART-005,Visual & interaction,Final app identity/logo must not be invented until supplied/approved.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-016,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-254,REQT-VIS-ART-005,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-ASSET-003,Visual & interaction,Release-specific achievement/cosmetic art may use generic badge/icon fallback; do not invent final release inventory.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-028,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-255,REQT-VIS-ASSET-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-ASSET-004,Visual & interaction,Final evolution-branch art must not be invented; canonical/base mascot treatment remains valid until branch assets exist.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-029,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-256,REQT-VIS-ASSET-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
VIS-HANDOFF-001,Visual & interaction,Current developer consumption filenames are the Stage-20 canonical files named by the handoff index even where versioned lineage companions exist.,CURRENT_VISUAL,RESOLVED_FROM_SOURCE,3,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/09_DEVELOPER_HANDOFF/HANDOFF_INDEX_v2.0.md,Stage-20 handoff,,,P0,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-257,REQT-VIS-HANDOFF-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
VIS-HANDOFF-002,Visual & interaction,No live Figma workspace/master link is available; file-based handoff is the current source.,DEFERRED_VISUAL_FREEZE,DEFERRED_NONBLOCKING,2,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Final audit,,OD-030,P0_BASELINE_DEFERRED_FREEZE,10/11,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-258,REQT-VIS-HANDOFF-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FINAL_FREEZE_TUNING_OR_CURRENT_BASELINE
PRD-AMBIENT-001,Product / Visual,"Pet tone is cute, emotional and slightly naive but not overly childish; copy stays short and avoids corporate bureaucracy, sarcasm and complex humor.",MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2,,,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-259,REQT-PRD-AMBIENT-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-AMBIENT-002,Product / Visual,Ambient mascot reactions/copy are limited to at most 1–2 occurrences per day.,MVP_IN,RESOLVED_FROM_SOURCE,1,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2 PET-010,,OD-009,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-260,REQT-PRD-AMBIENT-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-AMBIENT-003,Product / Visual,"Ambient external context is limited to Saint Petersburg weather/temperature/precipitation, season, time of day, day of week and official holidays.",MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2 PET-011,,,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-261,REQT-PRD-AMBIENT-003,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-AMBIENT-004,Product / Visual,"Ambient layer excludes news, politics and complex information search.",MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.2 PET-012,,,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-262,REQT-PRD-AMBIENT-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-PETACT-001,Product / Visual,"MVP includes lightweight pet actions such as petting, a short 2–3 second play interaction and call/visual reaction; they provide no gameplay advantage and use no sound.",MVP_IN,RESOLVED_FROM_SOURCE,1,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.3,,OD-010,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP14,N/A — no direct persistence contract,N/A — visual/runtime contract; see 10_FRONTEND_CONTRACT and 11_3D_RUNTIME,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-263,REQT-PRD-PETACT-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-ACH-001,Product / Visual,Achievements / Collection user surface shows only earned achievements and cosmetics; it does not expose an invented locked catalog.,MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§20.4 UX-003,,,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-264,REQT-PRD-ACH-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-004,Non-functional,"Accessibility baseline includes readable contrast, scalable text, adequate touch targets, correct form labels and keyboard support for web.",MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Accessibility / NFR-010,,,P0,6,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-265,REQT-PRD-NFR-004,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-005,Non-functional,MVP UI language is Russian and user-facing strings must be externalized through a localization layer rather than hardcoded.,MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Localization / NFR-011,,,P0,6,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-266,REQT-PRD-NFR-005,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-006,Non-functional,"Task-processing observability includes structured logs, metrics and tracing, with alerting for error rate, latency and queue backlog.",MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Observability,,,P0,6,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-267,REQT-PRD-NFR-006,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-007,Non-functional,Directories and the event/history data model must support growth in employee count and indefinite history without changing product semantics.,MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Scalability,,,P0,6,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-268,REQT-PRD-NFR-007,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-NFR-008,Non-functional,Large-period exports must execute safely without blocking the interactive application interface.,MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§27 Data export,,,P0,6,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-269,REQT-PRD-NFR-008,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-SCREEN-001,Product / Visual,"MVP screen surface covers onboarding, Monthly Goal setup, Home, Add AI case, Result, History Tasks/Events, employee/directorate ratings, anonymous analytics, public employee profile, Profile, Achievements/Collection, scoring explainer, Director Dashboard, Executive Dashboard and Admin Panel, interpreted through current v2 navigation/Home overrides.",MVP_IN,RESOLVED_FROM_SOURCE,1,TZ_AI_Tamagotchi_v1.0 (1).docx,Appendix A,,OD-001;OD-002;OD-003;OD-004;OD-005;OD-006,P0,5,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP12,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-270,REQT-PRD-SCREEN-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-QA-001,Non-functional,"MVP acceptance criteria must be testable end-to-end and preserve product rules across task processing, game updates, goals, authorization and history.",MVP_IN,RESOLVED_FROM_SOURCE,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§28 Acceptance criteria,,,P0,6,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP15,05_DATABASE/DATABASE_SPEC.md; 05_DATABASE/DATABASE_TRACEABILITY.csv,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-271,REQT-PRD-QA-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=NONE
PRD-FUTURE-001,Product / Visual,Automated retraining/evaluation loop for the scoring model is future scope and is not part of MVP.,FUTURE_UNSCHEDULED,DEFERRED_NONBLOCKING,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,,,FUTURE_UNSCHEDULED,1,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP01,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-272,REQT-PRD-FUTURE-001,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FUTURE_NOT_MVP
PRD-FUTURE-002,Product / Visual,A flexible retention policy replacing current indefinite retention is future scope; MVP keeps indefinite history as the normative behavior.,FUTURE_UNSCHEDULED,DEFERRED_NONBLOCKING,4,TZ_AI_Tamagotchi_v1.0 (1).docx,§30 Future scope,,,FUTURE_UNSCHEDULED,1,04_ARCHITECTURE/ARCHITECTURE_FINAL.md; 17_IMPLEMENTATION/WORK_PACKAGE_CATALOG.csv#WP01,N/A — no direct persistence contract,06_API/openapi_final_v1.yaml,17_IMPLEMENTATION/IMPLEMENTATION_BACKLOG.csv#IMP-273,REQT-PRD-FUTURE-002,Stage19/21 current trace rebuilt from Feature Matrix + backlog + QA; external gate=FUTURE_NOT_MVP
